bed_room,area,house_age,price
1,14149,62,275000
4,7140,31,651000
2,5671,75,439000
2,5070,69,325000
2,6380,86,490000
4,6172,25,519900
4,35040,40,545000
4,20041,21,1062500
4,8250,69,542000
4,21650,63,465000
2,3900,18,408000
4,5950,24,292000
3,10122,30,253000
2,4662,82,280000
3,41346,38,658588
4,8910,55,635000
4,8300,46,439000
3,3855,25,300000
3,13496,64,345000
4,8050,46,283500
2,4920,113,425000
3,8955,50,685000
3,12987,41,750000
4,8000,64,245000
6,6924,62,585444
4,7571,15,706000
4,9099,80,445000
3,6000,34,241000
2,7155,67,1175000
3,5750,97,530000
3,12199,76,350000
4,17186,25,1700000
3,9630,56,389000
4,6820,79,799000
4,9630,73,1400000
2,8612,77,340895
4,10281,28,780000
2,73600,31,350000
3,4874,25,470000
4,80837,39,914600
4,4762,19,354000
5,6000,104,470000
3,5400,97,715000
2,4000,74,265000
4,20000,88,2537000
3,4944,74,640000
4,18900,95,290000
5,35000,48,480000
3,5600,70,535000
3,12220,59,907000
3,7330,50,459000
3,21399,74,1355000
3,11599,57,264950
3,3000,124,352950
3,13100,50,491500
4,37034,35,1229000
3,9194,72,369500
3,6294,20,566000
3,7308,56,290000
5,23985,15,5350000
3,5330,55,180000
2,6000,80,215000
2,6000,80,302000
3,7881,38,352500
4,5926,82,235867
3,11946,46,500000
3,4500,29,382000
5,2402,94,515000
1,2600,105,250000
3,5300,85,672500
3,13031,35,755000
3,2555,114,707500
4,3840,100,459000
3,10620,65,140000
2,4284,119,495000
3,5283,17,757000
3,5283,17,765000
4,6052,69,359000
3,7500,124,440000
4,7200,59,400000
3,4080,83,652000
3,5850,44,260000
5,10796,60,1328000
4,17859,60,519500
3,5992,96,650000
4,8075,46,280000
4,7980,59,515000
3,2692,38,400000
3,5017,21,652100
6,7956,44,235000
4,10080,117,701000
4,9594,27,640000
3,4584,22,455800
3,21937,31,504750
3,15540,32,483000
3,20412,74,530000
2,8786,68,250000
5,5885,30,229950
4,9414,23,884744
3,9964,47,514000
3,35015,47,532000
4,5539,20,423000
2,4025,102,420000
3,18250,36,521000
4,7490,45,577000
3,8040,68,425000
4,4862,20,495000
3,8577,37,340000
3,1991,10,499950
4,4750,10,1218000
4,7634,47,720000
3,8247,54,249000
3,11070,46,206135
5,9276,56,300000
6,14040,75,612000
5,27311,74,1102030
4,9100,54,230000
3,4600,88,850000
4,7000,45,355000
4,7253,34,442000
4,5000,23,399000
4,7115,25,360000
3,7725,46,390000
5,8711,47,413000
2,9500,73,190000
3,9226,26,432900
3,7741,38,621138
3,4252,21,270000
4,35040,44,610000
3,5525,83,500000
4,40635,56,715000
3,14821,66,264000
3,3200,123,550000
3,9087,27,337000
3,8710,62,170000
4,9095,52,405000
4,28563,40,775000
3,7475,41,425000
5,9242,57,713000
5,8712,58,555000
4,5608,21,810000
4,41263,34,1250000
3,6150,116,819000
3,1200,11,409900
2,2067,50,935000
4,7560,77,657500
6,6105,16,900000
5,7095,26,932800
3,9000,47,391000
4,9825,24,420000
6,32670,22,1300000
3,16800,68,415000
3,9425,78,350000
2,1820,76,375000
3,14135,77,860000
4,8872,63,495000
4,8400,62,250000
4,21312,56,365000
3,6760,44,503000
2,7200,80,150000
4,1480,112,450000
4,7213,23,355000
3,9333,52,245000
3,7793,32,265900
4,7575,49,299000
4,11523,56,957500
3,7250,52,343000
3,7364,30,307500
5,14599,20,937500
3,45302,48,610000
3,7080,72,720000
4,2620,105,610000
3,7965,57,434500
2,47044,45,602500
4,4000,22,607010
3,5750,77,610000
4,35000,41,828500
3,8560,63,199990
3,9362,37,294000
4,6100,19,789500
3,9473,16,797000
5,5250,18,539950
4,6778,62,284950
4,10372,59,776500
4,10070,57,525000
3,4957,25,303000
3,7650,36,722080
3,7473,65,140000
3,7473,65,235000
3,5500,121,440000
3,6000,84,605000
2,4800,74,380000
4,8890,99,352000
4,12000,45,420000
4,7220,94,1175000
3,10572,71,1375000
3,14750,91,300000
4,49091,34,1150000
2,4189,73,453500
3,7598,52,443500
2,8138,70,332000
3,4721,20,655000
4,6000,74,475000
3,12956,36,372500
4,7200,103,1050000
3,4200,79,500000
6,24773,74,900000
3,7140,35,327500
3,7123,111,390000
2,1962,39,451101
4,5800,110,455000
4,46748,20,650000
3,7746,31,895000
4,10664,72,800000
4,12918,37,703770
3,10454,56,249950
2,3881,98,512000
5,74052,52,780000
3,11625,38,336000
3,6900,69,285000
3,7224,43,229900
4,4000,93,667500
4,12236,46,378000
3,43733,33,454000
4,4630,19,537500
3,4160,98,425000
3,6600,26,290000
3,3600,61,349500
3,1655,18,370000
3,8438,63,549500
2,6322,82,245000
3,7200,30,208000
4,8760,58,248000
4,37058,40,610000
4,5116,25,550000
3,206910,23,750000
2,7380,84,192000
2,4000,116,169317
4,3850,16,1198000
2,6350,101,880000
1,7129,76,210000
3,9800,51,180500
4,29078,40,540000
3,35722,40,520000
3,6000,56,177500
3,5650,68,415000
4,7200,56,495000
3,9646,58,325000
2,4903,39,440000
3,9844,65,411000
5,9600,26,810000
5,8996,62,561750
4,12573,61,835100
3,9969,39,450000
3,2807,20,238000
3,142803,50,299000
2,6240,83,570000
3,12626,46,340000
2,2275,112,450000
4,8786,58,272750
4,6380,75,520000
3,10723,64,284950
2,9660,75,255000
2,9488,83,231500
1,204732,45,415000
4,6000,18,330000
3,12240,61,365000
4,9188,96,425000
4,6480,66,400000
4,9701,35,335000
3,1251,21,342000
8,2580,27,490000
4,14319,55,331500
3,4102,28,960000
4,35298,39,720500
3,6550,112,830000
3,3600,98,662990
4,10507,65,220000
5,4179,72,349950
3,2159,102,550000
3,5668,83,396000
4,4000,113,635000
3,7650,84,293000
3,10120,45,339000
4,8734,33,285000
6,5000,108,775000
4,9289,65,224000
4,8125,102,2250000
3,8514,65,165050
3,4500,111,275000
5,5500,73,445000
3,38639,46,510000
4,7000,23,1230000
3,13500,54,390000
3,10450,47,460000
3,14733,66,700000
4,14406,37,874150
3,9800,37,470000
3,9416,63,374000
2,131115,74,510000
2,1181,17,467000
4,28405,22,576000
3,7352,32,196440
4,18901,31,825000
2,2600,43,281000
3,1577,24,326000
3,46580,44,340000
5,36036,39,440000
4,18199,26,749000
4,8316,61,340000
3,7000,108,561000
3,7930,36,270000
2,3600,105,600000
4,5427,55,219900
3,360241,32,617000
3,8446,46,469000
3,56628,82,229000
4,2646,118,1265000
3,8301,66,365000
4,9301,23,429000
4,6809,21,550000
3,16300,69,453000
3,7000,47,187500
6,14350,69,520500
3,12776,47,300000
4,5000,19,799000
3,4948,21,338000
3,4400,118,800000
2,3200,79,360000
6,10490,56,442500
4,1651359,104,700000
5,9601,56,830000
3,11592,37,360400
3,9339,64,345000
3,51836,58,300000
3,10800,65,350000
4,36900,52,368000
3,7482,58,264000
3,16677,34,435000
3,15837,121,200000
5,3832,95,620000
5,11466,10,1679000
3,6000,105,337000
4,20296,40,1928000
4,10414,50,544500
1,1638,114,252000
4,3784,16,445000
3,14196,35,379500
4,4225,105,189950
3,4250,76,469000
5,53898,45,600000
3,33981,24,785000
4,8967,34,372000
5,7180,20,445000
4,53392,38,508000
5,4800,119,780000
4,9800,46,541100
4,5608,21,729000
3,134489,72,397000
2,4520,112,451555
2,8153,77,300000
3,11542,55,416000
2,3060,99,490000
6,5054,82,480000
2,1662,22,368000
3,10615,33,1038000
3,9000,72,545000
5,15119,26,850000
4,4750,21,550000
3,9314,40,600000
4,12138,56,535000
3,4975,10,599950
5,5022,69,531000
4,7665,56,530000
4,8250,9,597326
4,33460,27,805000
4,8364,56,390000
4,3250,123,487250
3,8414,57,301000
5,5618,101,1175000
4,3000,22,299000
4,22863,117,2350000
4,3904,25,400000
4,7210,55,467500
4,9103,34,305000
3,306848,71,210000
3,10168,45,300000
3,8755,43,327500
3,7136,21,269000
4,17533,55,975000
3,5400,84,355000
3,4620,124,712000
4,41656,39,883000
2,12252,30,190000
3,8028,57,443000
4,11025,48,920000
4,8250,46,285000
4,4080,108,901000
3,5775,66,552500
2,5000,109,256000
3,7119,72,341000
4,8941,49,279000
4,10650,47,686000
2,11867,49,225000
2,15600,52,215500
4,4800,105,950000
4,156988,28,503000
3,7567,27,780000
4,7500,78,212000
4,6703,41,580000
4,3141,30,465000
4,7560,65,206000
3,10171,37,615000
4,6305,117,519000
4,11444,23,1135000
5,3839,19,330000
4,7973,69,240000
3,7000,36,574000
4,24663,17,930000
4,183823,49,850000
3,7275,50,415000
3,9005,95,480000
5,8875,67,300000
4,9503,44,439000
3,36831,86,450000
3,206480,35,589000
3,3000,21,477000
4,6120,73,587500
4,6105,119,1315000
4,27589,58,1430000
4,15000,46,700000
2,6552,75,275000
3,11783,46,367500
4,6300,23,453250
5,5428,70,607000
4,8960,64,255000
2,2500,98,501000
3,4650,74,450000
3,8000,43,360000
4,3050,95,460000
3,8290,74,753000
2,4234,73,389950
2,4400,100,469000
4,5688,85,550000
5,11675,76,565000
2,7600,44,189650
4,5131,97,1525000
3,8000,44,260000
3,12000,64,243000
4,13800,55,1100000
3,7200,48,249000
2,7200,77,720000
4,9557,29,905000
4,3500,97,824500
4,8760,46,762500
3,1280,16,580000
3,8580,34,380000
3,3200,98,805000
4,4532,80,520000
5,5800,25,1569500
2,8925,113,175000
4,9602,37,353500
4,26989,62,500000
3,7350,52,386500
2,4750,74,210000
3,6510,41,439500
5,5751,22,315000
4,8601,21,339000
4,9163,53,655000
2,8678,16,740000
5,7843,58,685000
5,9877,64,550000
2,4234,104,405000
4,17366,40,765000
3,3600,113,625000
4,19680,110,207000
4,19680,110,370000
3,4961,36,475000
2,8250,69,365000
4,6800,55,411800
5,42436,22,668000
3,3630,26,618000
4,5921,76,247500
5,6150,74,345000
3,8400,97,616300
3,6768,72,348000
3,10762,30,425000
5,11880,56,850000
5,6137,14,820000
4,52953,44,832000
3,3840,40,835000
3,3425,25,350000
4,4096,21,349000
6,4360,10,1125000
3,3480,20,320000
3,7210,56,150000
3,10190,75,340000
4,8448,17,785500
4,8601,20,410500
3,11000,46,580000
2,920,19,345000
3,37000,91,550000
4,7299,26,449500
3,7007,70,300000
4,28052,36,915000
4,9916,35,1575000
4,2750,107,599000
4,10202,64,755000
3,7157,80,400000
3,9115,56,133000
4,8400,73,330000
4,5000,120,330000
3,9417,88,375000
4,8956,56,485000
4,11250,43,470000
4,3600,119,1045000
4,4704,94,548800
2,2674,105,315000
3,9374,65,590000
4,12067,22,439950
3,26337,44,325000
2,5111,93,400000
4,10051,37,685000
3,10200,71,339950
3,8160,73,315000
3,3795,15,411753
2,4879,100,577000
3,8829,52,500000
3,10111,61,210000
4,16120,55,640000
4,8663,75,460000
2,4760,83,265000
5,31675,40,740000
3,6195,76,230000
3,10661,46,315000
3,51763,43,432000
3,3984,29,467000
5,9900,60,255000
3,6360,45,316500
4,6250,47,190000
3,2400,124,490000
4,23200,48,378000
6,17877,11,598800
5,3868,34,333800
4,9904,34,690000
4,6200,76,320000
4,6000,112,1249000
3,9600,63,335000
3,33920,20,840000
4,21780,38,608250
3,4165,19,550000
3,7920,58,240000
3,11757,44,998000
3,8000,46,275000
3,9292,47,284200
4,7623,83,1715000
4,24825,98,2400000
5,96574,36,930800
4,10400,65,930000
4,8775,45,215000
2,26487,81,480000
2,5120,73,483945
3,8050,46,347000
3,9760,45,232500
4,33132,59,390000
3,15360,59,550000
4,8971,37,590000
1,40946,79,420850
4,8190,41,345000
3,7000,38,429800
4,17664,56,302000
4,3952,92,800000
3,6000,27,250000
3,4500,102,605000
3,52256,39,412000
3,5670,30,252000
3,12500,70,375000
2,2719,105,725000
5,8200,23,471750
4,85813,29,490000
2,5100,79,439000
4,8890,75,355000
1,87120,80,250000
4,16188,40,780000
2,3271,106,409000
2,3880,108,420000
1,9600,77,200000
2,35679,61,830000
3,4555,18,695000
4,9614,26,815000
3,6223,41,210000
3,6000,67,635000
4,7322,33,562500
4,11951,36,402500
3,7020,73,555000
3,7173,52,310000
4,18001,30,500000
6,8800,65,430000
3,7200,94,1600000
4,4080,101,627500
4,7050,26,335000
4,20100,43,962000
3,14270,65,299000
4,5868,23,399950
3,9660,56,322000
2,4625,75,430000
3,13860,58,307000
3,5000,81,194000
3,8581,104,180000
4,13383,41,465000
4,9296,46,722500
2,3400,103,470450
3,6000,34,280000
4,6702,58,176250
5,9100,98,560000
3,11287,33,830000
2,10096,72,276900
3,4800,118,625000
4,4760,124,1015000
1,8750,100,463500
3,9015,34,485000
3,7476,35,272000
2,3140,16,305000
3,13964,65,760000
2,6126,86,387500
4,5015,20,352000
3,40098,74,507000
3,9750,83,156000
3,857,23,580000
4,35020,47,630000
5,9000,60,275000
5,14720,64,835000
4,7850,29,340000
2,6687,82,329350
3,26000,33,1480000
3,150117,49,475000
3,2416,10,719950
1,2451,83,235000
3,5750,85,875000
4,9150,50,380000
3,97138,40,325000
4,57050,35,475000
1,4368,109,152900
2,7570,85,210000
4,6000,99,350000
3,17882,39,505000
4,8424,45,464900
3,5980,67,650000
2,1140,15,369950
3,2890,23,250000
3,2890,23,320000
4,16048,74,2532000
4,24700,50,340000
2,1968,118,440000
3,7727,65,219950
4,11740,67,940000
4,6125,79,399950
3,8828,70,1568000
4,9750,55,528000
4,8990,68,545000
2,6194,20,575000
4,10184,45,235000
3,6371,26,272000
4,9600,55,380000
3,6967,75,195000
3,4988,22,297000
4,7294,21,349000
2,5200,82,320000
4,10707,62,319990
2,12282,115,439900
3,3600,29,429000
3,6250,26,272500
4,7255,65,400000
5,4300,108,462000
2,6095,77,510000
3,3255,36,550000
3,5200,55,150000
3,8490,55,460000
4,10306,38,632500
3,11220,55,361000
3,1221,20,437000
6,5750,74,370000
4,12151,26,884250
3,9936,55,225000
2,5000,75,235000
6,6000,108,767500
3,8078,96,1200000
3,46609,35,715000
4,7700,65,417000
3,12145,60,199000
5,5568,118,875000
4,3708,98,545000
2,7692,98,192500
3,7708,25,822500
4,10000,49,800000
3,4944,94,1250000
4,21300,44,3850000
3,7936,29,295000
2,4980,18,419000
5,19606,31,1195000
4,13907,29,750000
4,8400,71,502000
3,8000,64,1025000
3,15960,79,398500
2,4945,117,700000
5,9078,65,248000
4,2800,102,800000
4,8055,20,383000
4,4000,111,688000
3,5455,98,521000
2,9223,75,365000
3,7000,44,491000
3,7700,59,643000
3,7350,45,279000
4,3900,116,583500
3,3600,20,310000
3,7650,40,310000
3,13975,68,280000
4,5692,20,272000
4,36246,101,870000
3,7259,44,307000
2,4500,78,490000
3,9396,64,399950
5,26784,66,1635000
5,13474,24,989000
4,9011,41,264950
4,7236,45,491500
3,15003,40,345000
4,18042,55,339900
3,4000,119,852000
5,40946,56,585000
4,8793,47,723000
3,70567,34,594000
2,4102,37,405000
4,74495,27,725500
2,5719,69,800000
3,76665,58,1325000
3,8518,28,180500
3,8518,28,325000
3,7280,56,235000
2,8308,76,330000
3,6600,72,678500
4,6660,50,463000
2,4640,81,250000
3,4800,97,655000
4,7000,45,239900
3,9135,69,185000
4,5000,98,1735000
3,11800,47,251700
4,8250,60,400000
4,7960,69,735000
5,15250,82,1700000
2,22334,73,82500
4,7221,20,765000
4,8162,56,292500
3,7000,54,270000
2,6807,85,415000
4,19025,72,950000
3,8396,29,353000
3,2375,17,670950
3,8700,112,280950
3,7735,41,585000
2,43645,50,525000
3,8823,51,605000
4,3752,17,1010000
3,8410,82,245990
4,12607,39,535000
1,5750,113,410000
3,7752,36,550000
3,8000,52,665000
3,17239,84,455000
4,4000,102,440000
3,14915,45,332000
3,6607,35,280000
3,1021,18,570000
3,10350,67,250000
2,8453,72,238000
3,5760,75,265000
3,10350,65,306000
5,4182,22,345000
4,10764,53,765000
4,11018,26,346300
3,11375,22,342500
4,5439,24,501000
3,8364,34,270000
3,4400,94,638000
3,2003,116,460000
4,8521,71,760000
3,11019,52,1085000
3,8128,41,234000
3,8890,49,1650000
5,5000,86,488000
5,20805,61,1550000
4,12675,42,499000
3,6776,72,150000
4,7270,31,333000
4,8625,65,700000
4,22500,98,275000
3,11312,65,330000
4,8827,55,360000
3,8040,59,467000
3,57063,45,568000
5,9603,52,605000
4,9023,19,750000
3,69834,30,760000
3,10519,45,265000
3,12540,68,490000
4,4650,20,360000
4,12000,48,311750
3,12473,66,399000
4,9751,35,347000
4,34982,26,1680000
4,6479,19,585000
4,7475,32,340000
3,5496,30,612000
2,3376,44,230000
4,7753,35,604000
3,8868,65,250000
3,7930,35,258500
4,5000,84,783000
5,7680,66,1050000
4,4031,22,760000
3,5000,64,276000
4,12377,58,550000
4,6240,71,398000
3,4300,110,775000
4,10202,36,1027500
4,6000,119,327000
4,14568,29,564500
4,6820,119,782000
4,5510,19,398000
3,10920,109,257000
4,9415,40,235000
4,37533,45,453000
2,9000,70,535000
3,7000,31,275000
3,10047,28,665000
4,13530,47,670000
3,10757,58,465000
3,5200,54,210000
4,4443,23,265000
2,2657,37,426000
4,7610,58,529219
3,46609,55,600000
5,8279,23,875000
4,7680,68,608000
3,21514,51,220000
4,21630,28,1760000
3,17120,58,295450
2,5087,99,315000
4,8175,57,205000
3,9908,72,310000
5,5210,97,1000000
4,7631,18,525000
4,8800,64,284000
3,26460,38,510000
2,4377,77,405000
3,9153,17,509950
4,45738,37,600000
4,4940,18,990000
3,7200,70,280005
3,7668,56,700000
3,7620,71,330000
2,6718,68,340000
2,2167,17,468000
4,19387,52,1339000
3,20873,69,515000
4,8750,47,245000
3,7741,41,265000
3,11937,34,372400
3,8410,76,390000
3,6120,57,208000
2,7750,79,273000
5,7759,21,455000
4,6397,36,270000
4,8736,66,618000
3,8541,34,213550
5,9148,67,210000
5,16065,20,2750000
4,3844,50,403500
3,7600,61,235000
3,7147,88,287500
4,5910,78,546800
3,8100,67,183000
3,216777,38,560000
3,6726,66,299500
4,7350,59,610000
3,7963,61,288350
2,4500,98,500000
4,4000,73,625000
2,1349,17,418000
3,1825,22,660000
4,6158,25,775000
3,7272,52,429500
3,3000,116,569000
4,7560,46,250000
3,10491,55,225000
4,15002,50,530000
3,8658,69,306000
3,9719,62,517100
3,9689,48,354950
3,1824,99,348000
4,41600,47,522250
3,8755,41,275000
3,10440,70,390000
3,9750,70,260000
5,4178,102,585000
5,5616,99,605000
4,6448,23,342000
5,37169,52,900000
3,7700,43,252000
3,14012,53,357000
3,7910,65,370000
3,13504,65,322500
2,5756,114,210000
2,9840,75,290000
4,7012,19,860000
6,4621,113,302000
4,9680,59,369160
4,3000,21,1185000
4,14810,70,993000
6,6969,56,380000
4,8160,75,635000
3,11120,77,260000
2,5522,81,243000
4,8879,23,1400000
4,8100,72,665000
5,9000,37,898000
4,9453,69,583000
4,7700,47,429000
3,4059,26,471000
3,8295,73,1810000
3,51177,19,739500
3,17208,65,450000
3,5000,75,552500
4,10642,70,437000
4,5220,73,270000
3,8800,59,226740
4,7920,50,446500
3,15068,104,283000
4,13211,115,445000
2,6840,82,250000
3,6552,82,307000
4,8580,33,315000
3,23085,116,555000
4,7000,45,264900
3,4510,46,510000
4,3980,22,328000
4,7308,22,358000
3,4260,19,325000
2,3444,34,1365000
4,10800,57,230000
3,4000,69,545000
3,4343,21,705380
5,12987,45,459000
4,3800,23,815000
6,4500,17,495000
3,58712,37,520000
2,1194,23,430000
4,7800,35,255000
3,4777,116,588000
3,7811,65,350000
4,21486,61,625000
2,20685,66,172500
3,3500,115,554000
4,7112,23,775000
4,217800,21,1187500
3,12682,47,618000
4,8450,70,305000
3,13356,30,232000
4,6236,22,262000
3,8122,53,234000
4,7209,22,500000
3,7632,104,278000
5,19040,63,230000
4,9215,55,500000
4,9300,79,366500
6,4400,122,665000
3,4830,96,1101000
2,4076,67,575000
4,9753,31,674750
5,6131,84,719000
3,105587,44,482000
2,8187,72,254000
3,3880,80,443725
4,35636,44,575000
3,9957,47,469000
2,44431,66,175000
5,8316,63,437000
4,13113,50,550000
3,7134,45,172040
3,7000,31,363000
3,3600,12,282000
6,6554,119,400000
5,10018,21,650000
3,99916,34,365000
4,7230,22,269950
2,19602,47,260000
3,7000,47,193000
4,6791,19,340000
4,38412,46,900000
3,8361,33,371000
3,81892,39,592000
3,12750,33,300000
4,6977,21,449950
3,7163,35,299500
4,13406,61,995000
4,9472,64,335000
4,7350,46,280000
4,7800,47,446000
4,15139,60,1544500
3,4500,81,325000
3,11200,69,450000
4,7107,24,322500
3,9473,69,453000
4,4412,23,655000
3,2800,98,603000
4,24000,77,235000
4,7304,18,968933
3,11340,44,1015000
4,8548,51,435000
3,8092,38,242000
6,248600,77,487000
4,10450,28,810000
3,64073,48,625000
3,7742,51,165000
3,6750,64,335000
3,6600,66,286700
2,4050,70,699000
3,7280,50,280000
4,7064,36,580000
2,7781,18,754800
4,16801,29,525000
3,10530,62,562000
4,6060,98,575000
5,5901,18,808900
3,15207,58,992000
3,6698,27,335000
3,7200,39,473000
4,11210,47,350000
5,5374,118,1600000
3,6090,74,305500
2,13500,78,306000
2,1656,23,233000
